,Unnamed: 0,Latitude_x,Longitude_x,index_x,join_key,Latitude_y,Longitude_y,index_y,euclidean_distance,coordinate_pair,distance,duration,centroid_name,MRT_Name
302,301,1.3368045819102523,103.69613969827118,261,A,1.319470901,103.6605305,160,4.40279996591996,"coordinate_pair(lat_x=1.3368045819102523, lon_x=103.69613969827118, lat_y=1.319470901, lon_y=103.6605305)",6.321,42.25,653A JURONG WEST STREET 61,GUL CIRCLE MRT STATION
303,302,1.3413839035834612,103.69383412220128,160,A,1.319470901,103.6605305,160,4.432081088571902,"coordinate_pair(lat_x=1.3413839035834612, lon_x=103.69383412220128, lat_y=1.319470901, lon_y=103.6605305)",6.751,44.833333333333336,968 JURONG WEST STREET 93,GUL CIRCLE MRT STATION
304,303,1.3451758746856304,103.69332980757288,22,A,1.319470901,103.6605305,160,4.63291847808406,"coordinate_pair(lat_x=1.3451758746856304, lon_x=103.69332980757287, lat_y=1.319470901, lon_y=103.6605305)",7.738,50.96666666666667,828 JURONG WEST STREET 81,GUL CIRCLE MRT STATION
305,305,1.273025222215572,103.82389154448728,17,A,1.265389384,103.8215302,129,0.8887197546813705,"coordinate_pair(lat_x=1.273025222215572, lon_x=103.82389154448728, lat_y=1.265389384, lon_y=103.8215302)",1.365,8.266666666666667,LOWER DELTA ROAD,HARBOURFRONT MRT STATION
306,305,1.2680605372692637,103.81365355360084,17,A,1.265389384,103.8215302,129,0.9246331076226224,"coordinate_pair(lat_x=1.2680605372692635, lon_x=103.81365355360084, lat_y=1.265389384, lon_y=103.8215302)",1.02,9.116666666666667,KEPPEL GOLF LINKS,HARBOURFRONT MRT STATION
307,306,1.274523284182456,103.8249903326206,209,A,1.265389384,103.8215302,129,1.0860435827584634,"coordinate_pair(lat_x=1.2745232841824559, lon_x=103.82499033262059, lat_y=1.265389384, lon_y=103.8215302)",1.799,11.016666666666667,BUKIT PURMEI AVENUE,HARBOURFRONT MRT STATION
308,306,1.2775902532183938,103.82004838309877,177,A,1.265389384,103.8215302,129,1.3666390726622628,"coordinate_pair(lat_x=1.2775902532183938, lon_x=103.82004838309877, lat_y=1.265389384, lon_y=103.8215302)",2.594,15.883333333333333,10 TELOK BLANGAH CRESCENT,HARBOURFRONT MRT STATION
309,307,1.2742046059839796,103.810983773026,53,A,1.265389384,103.8215302,129,1.5281947178896509,"coordinate_pair(lat_x=1.2742046059839796, lon_x=103.810983773026, lat_y=1.265389384, lon_y=103.8215302)",1.737,11.55,BLANGAH VIEW,HARBOURFRONT MRT STATION
310,310,1.2873053155075924,103.83124558172256,140,A,1.28850524,103.8335858,161,0.2923744454661072,"coordinate_pair(lat_x=1.2873053155075924, lon_x=103.83124558172256, lat_y=1.28850524, lon_y=103.8335858)",0.416,2.65,BUKIT HO SWEE VIEW,HAVELOCK MRT STATION
311,310,1.284313056366417,103.83204426623728,185,A,1.28850524,103.8335858,161,0.4966510197375182,"coordinate_pair(lat_x=1.284313056366417, lon_x=103.83204426623728, lat_y=1.28850524, lon_y=103.8335858)",0.67,6.25,TIONG BAHRU MARKET,HAVELOCK MRT STATION
312,311,1.284163986100058,103.8318431886355,220,A,1.28850524,103.8335858,161,0.5201456857820083,"coordinate_pair(lat_x=1.284163986100058, lon_x=103.8318431886355, lat_y=1.28850524, lon_y=103.8335858)",0.68,6.3,45 KIM CHENG STREET,HAVELOCK MRT STATION
313,312,1.289628102734533,103.82780263511468,183,A,1.28850524,103.8335858,161,0.6549078214193111,"coordinate_pair(lat_x=1.289628102734533, lon_x=103.82780263511467, lat_y=1.28850524, lon_y=103.8335858)",0.782,5.783333333333333,HAVELOCK VIEW,HAVELOCK MRT STATION
314,311,1.2926587246321704,103.83973365789451,271,A,1.28850524,103.8335858,161,0.8248566608344149,"coordinate_pair(lat_x=1.2926587246321704, lon_x=103.83973365789451, lat_y=1.28850524, lon_y=103.8335858)",1.498,10.966666666666669,GAMBIER COURT,HAVELOCK MRT STATION
315,315,1.2819045218277825,103.7850173479978,158,A,1.281956887,103.781989,61,0.3367030043698764,"coordinate_pair(lat_x=1.2819045218277825, lon_x=103.7850173479978, lat_y=1.281956887, lon_y=103.781989)",0.909,5.783333333333333,65A PASIR PANJANG HILL,HAW PAR VILLA MRT STATION
316,316,1.2800807868836714,103.78750720605692,248,A,1.281956887,103.781989,61,0.6479443025495225,"coordinate_pair(lat_x=1.2800807868836714, lon_x=103.78750720605692, lat_y=1.281956887, lon_y=103.781989)",1.406,9.316666666666666,CHWEE CHIAN VIEW,HAW PAR VILLA MRT STATION
317,317,1.2883947278060457,103.77749370570376,68,A,1.281956887,103.781989,61,0.8730274749035231,"coordinate_pair(lat_x=1.2883947278060457, lon_x=103.77749370570376, lat_y=1.281956887, lon_y=103.781989)",0.91,5.616666666666666,STARPOINT,HAW PAR VILLA MRT STATION
318,318,1.2789083608299878,103.79054074763316,78,A,1.281956887,103.781989,61,1.0093007452702936,"coordinate_pair(lat_x=1.2789083608299878, lon_x=103.79054074763316, lat_y=1.281956887, lon_y=103.781989)",1.728,11.15,SPRINGWOOD,HAW PAR VILLA MRT STATION
319,319,1.2755044434390348,103.7940371713822,27,A,1.281956887,103.781989,61,1.5194296272519108,"coordinate_pair(lat_x=1.2755044434390348, lon_x=103.79403717138221, lat_y=1.281956887, lon_y=103.781989)",1.586,9.516666666666667,CURRENCY HOUSE,HAW PAR VILLA MRT STATION
320,320,1.3595385764335552,103.76810036556058,222,A,1.362344868,103.7674183,72,0.3211247753904977,"coordinate_pair(lat_x=1.3595385764335552, lon_x=103.76810036556058, lat_y=1.362344868, lon_y=103.7674183)",0.615,7.766666666666667,FUYONG ESTATE,HILLVIEW MRT STATION
321,321,1.3673933694733629,103.76939752286108,246,A,1.362344868,103.7674183,72,0.6029438417493516,"coordinate_pair(lat_x=1.3673933694733627, lon_x=103.76939752286108, lat_y=1.362344868, lon_y=103.7674183)",1.026,7.8,CHESTNUT-VILLE,HILLVIEW MRT STATION
322,322,1.3556730424388,103.76630818123547,100,A,1.362344868,103.7674183,72,0.7520668414931434,"coordinate_pair(lat_x=1.3556730424388, lon_x=103.76630818123547, lat_y=1.362344868, lon_y=103.7674183)",2.488,15.7,SYMPHONY HEIGHTS,HILLVIEW MRT STATION
323,323,1.359130832295088,103.75997516339044,199,A,1.362344868,103.7674183,72,0.901290040192332,"coordinate_pair(lat_x=1.359130832295088, lon_x=103.75997516339044, lat_y=1.362344868, lon_y=103.7674183)",1.275,8.683333333333334,HILLVIEW GARDEN ESTATE,HILLVIEW MRT STATION
324,324,1.3712407605365216,103.76918070552864,104,A,1.362344868,103.7674183,72,1.0083927590753308,"coordinate_pair(lat_x=1.3712407605365216, lon_x=103.76918070552865, lat_y=1.362344868, lon_y=103.7674183)",1.592,11.4,CASHEW VILLAS,HILLVIEW MRT STATION
325,325,1.3128996993971107,103.79860785442985,76,A,1.312240296,103.7963991,56,0.256251816958901,"coordinate_pair(lat_x=1.3128996993971107, lon_x=103.79860785442985, lat_y=1.312240296, lon_y=103.7963991)",0.341,2.3666666666666667,THE BELMONT,HOLLAND VILLAGE MRT STATION
326,325,1.308622750600233,103.79401320563068,110,A,1.312240296,103.7963991,56,0.4818237898612769,"coordinate_pair(lat_x=1.308622750600233, lon_x=103.79401320563068, lat_y=1.312240296, lon_y=103.7963991)",1.108,7.216666666666667,HOLLAND VISTA,HOLLAND VILLAGE MRT STATION
327,326,1.3153688683410698,103.79280701844966,274,A,1.312240296,103.7963991,56,0.529598820123129,"coordinate_pair(lat_x=1.3153688683410698, lon_x=103.79280701844966, lat_y=1.312240296, lon_y=103.7963991)",0.959,6.166666666666667,OEI TIONG HAM PARK,HOLLAND VILLAGE MRT STATION
328,326,1.3061011997379577,103.79978237134024,28,A,1.312240296,103.7963991,56,0.7793888133936372,"coordinate_pair(lat_x=1.3061011997379577, lon_x=103.79978237134024, lat_y=1.312240296, lon_y=103.7963991)",1.631,11.1,COMMONWEALTH 16,HOLLAND VILLAGE MRT STATION
329,327,1.3174630672670815,103.80280331746371,258,A,1.312240296,103.7963991,56,0.9187537283179243,"coordinate_pair(lat_x=1.3174630672670815, lon_x=103.80280331746371, lat_y=1.312240296, lon_y=103.7963991)",2.609,16.833333333333332,KING'S GARDEN,HOLLAND VILLAGE MRT STATION
330,330,1.372317014831866,103.89011604758184,271,A,1.371292266,103.8923805,7,0.2763124801217584,"coordinate_pair(lat_x=1.372317014831866, lon_x=103.89011604758184, lat_y=1.371292266, lon_y=103.8923805)",0.357,2.4166666666666665,BEDOK RESERVOIR - PUNGGOL VALE,HOUGANG MRT STATION
331,330,1.367886114600395,103.89081187885373,117,A,1.371292266,103.8923805,7,0.416959238994444,"coordinate_pair(lat_x=1.367886114600395, lon_x=103.89081187885373, lat_y=1.371292266, lon_y=103.8923805)",0.585,3.566666666666667,PEOPLE'S GARDEN,HOUGANG MRT STATION
332,331,1.3692446831352711,103.89673146398728,134,A,1.371292266,103.8923805,7,0.5345765636507218,"coordinate_pair(lat_x=1.3692446831352711, lon_x=103.89673146398728, lat_y=1.371292266, lon_y=103.8923805)",1.093,6.783333333333333,HOUGANG MEADOW,HOUGANG MRT STATION
333,332,1.3757582509028432,103.89486799426156,37,A,1.371292266,103.8923805,7,0.568390937762984,"coordinate_pair(lat_x=1.3757582509028432, lon_x=103.89486799426156, lat_y=1.371292266, lon_y=103.8923805)",0.92,6.766666666666667,420 HOUGANG AVENUE 10,HOUGANG MRT STATION
334,333,1.3643491861018473,103.89148275702132,55,A,1.371292266,103.8923805,7,0.7784585334091745,"coordinate_pair(lat_x=1.3643491861018473, lon_x=103.89148275702132, lat_y=1.371292266, lon_y=103.8923805)",1.153,7.333333333333333,HOUGANG VIEW,HOUGANG MRT STATION
335,335,1.3069895284265052,103.85441914432418,201,A,1.305171388,103.8552957,144,0.2244261083648236,"coordinate_pair(lat_x=1.3069895284265052, lon_x=103.85441914432418, lat_y=1.305171388, lon_y=103.8552957)",0.33,2.8666666666666667,52 CHITTY ROAD,JALAN BESAR MRT STATION
336,335,1.3089131451053215,103.85358052459118,243,A,1.305171388,103.8552957,144,0.45767272948625,"coordinate_pair(lat_x=1.3089131451053215, lon_x=103.85358052459118, lat_y=1.305171388, lon_y=103.8552957)",0.781,5.0,202 SERANGOON ROAD,JALAN BESAR MRT STATION
337,336,1.3001754928952325,103.85261752754148,125,A,1.305171388,103.8552957,144,0.6302689755556676,"coordinate_pair(lat_x=1.3001754928952323, lon_x=103.85261752754148, lat_y=1.305171388, lon_y=103.8552957)",0.929,6.316666666666666,FORTUNE CENTRE,JALAN BESAR MRT STATION
338,337,1.305827281281948,103.8623129166334,98,A,1.305171388,103.8552957,144,0.7834782629974736,"coordinate_pair(lat_x=1.305827281281948, lon_x=103.86231291663341, lat_y=1.305171388, lon_y=103.8552957)",1.192,7.583333333333333,CRAWFORD LANE,JALAN BESAR MRT STATION
339,336,1.3027162422524157,103.84837247621884,147,A,1.305171388,103.8552957,144,0.816612599735277,"coordinate_pair(lat_x=1.3027162422524157, lon_x=103.84837247621884, lat_y=1.305171388, lon_y=103.8552957)",1.252,7.933333333333334,11 UPPER WILKIE ROAD,JALAN BESAR MRT STATION
340,340,1.3870133069886323,103.76546498208116,93,A,1.38673927,103.7645341,126,0.107872266951329,"coordinate_pair(lat_x=1.3870133069886323, lon_x=103.76546498208116, lat_y=1.38673927, lon_y=103.7645341)",0.598,3.8333333333333335,PANGSHAN VALLEY,JELAPANG LRT STATION
341,341,1.3860395324405113,103.76018649582376,13,A,1.38673927,103.7645341,126,0.4895132325333527,"coordinate_pair(lat_x=1.3860395324405113, lon_x=103.76018649582376, lat_y=1.38673927, lon_y=103.7645341)",0.675,4.5,SENJA GRAND,JELAPANG LRT STATION
342,342,1.3817355029867255,103.7630425379742,221,A,1.38673927,103.7645341,126,0.580573228277638,"coordinate_pair(lat_x=1.3817355029867255, lon_x=103.76304253797421, lat_y=1.38673927, lon_y=103.7645341)",0.667,4.0,PANSHAN GROVE,JELAPANG LRT STATION
343,343,1.3877880612070277,103.77113132592812,122,A,1.38673927,103.7645341,126,0.7425776940370103,"coordinate_pair(lat_x=1.3877880612070277, lon_x=103.77113132592812, lat_y=1.38673927, lon_y=103.7645341)",1.076,6.95,SEGAR MEADOWS,JELAPANG LRT STATION
344,344,1.381709788057038,103.7705887041727,41,A,1.38673927,103.7645341,126,0.8750731870108831,"coordinate_pair(lat_x=1.381709788057038, lon_x=103.7705887041727, lat_y=1.38673927, lon_y=103.7645341)",1.358,8.633333333333333,FAJAR HILLS,JELAPANG LRT STATION
345,345,1.3380838813786746,103.69123703060173,63,A,1.327694365,103.6780851,76,1.863375290925981,"coordinate_pair(lat_x=1.3380838813786746, lon_x=103.69123703060173, lat_y=1.327694365, lon_y=103.6780851)",2.947,18.1,YUNNAN GARDENS,JOO KOON MRT STATION
346,345,1.3413647634175148,103.6882791278445,196,A,1.327694365,103.6780851,76,1.896001089330016,"coordinate_pair(lat_x=1.3413647634175148, lon_x=103.6882791278445, lat_y=1.327694365, lon_y=103.6780851)",3.638,22.383333333333333,NANYANG EMERALD,JOO KOON MRT STATION
347,346,1.3368045819102523,103.69613969827118,261,A,1.327694365,103.6780851,76,2.248196331769938,"coordinate_pair(lat_x=1.3368045819102523, lon_x=103.69613969827118, lat_y=1.327694365, lon_y=103.6780851)",2.852,17.433333333333334,653A JURONG WEST STREET 61,JOO KOON MRT STATION
348,347,1.3413839035834612,103.69383412220128,160,A,1.327694365,103.6780851,76,2.3199553111222926,"coordinate_pair(lat_x=1.3413839035834612, lon_x=103.69383412220128, lat_y=1.327694365, lon_y=103.6780851)",3.283,20.03333333333333,968 JURONG WEST STREET 93,JOO KOON MRT STATION
349,348,1.3451758746856304,103.69332980757288,22,A,1.327694365,103.6780851,76,2.578854327904469,"coordinate_pair(lat_x=1.3451758746856304, lon_x=103.69332980757287, lat_y=1.327694365, lon_y=103.6780851)",4.269,26.15,828 JURONG WEST STREET 81,JOO KOON MRT STATION
350,350,1.3369528386807772,103.74001209192532,217,A,1.33315262,103.7422865,149,0.4924289143338075,"coordinate_pair(lat_x=1.3369528386807772, lon_x=103.74001209192532, lat_y=1.33315262, lon_y=103.7422865)",0.728,4.416666666666667,JURONG EAST CENTRAL,JURONG EAST MRT STATION
351,351,1.3403476951181017,103.74495034275768,27,A,1.33315262,103.7422865,149,0.8530999296642439,"coordinate_pair(lat_x=1.3403476951181015, lon_x=103.74495034275768, lat_y=1.33315262, lon_y=103.7422865)",1.495,9.283333333333331,TOH GUAN GROVE,JURONG EAST MRT STATION
352,352,1.3412897099140313,103.73776486083258,124,A,1.33315262,103.7422865,149,1.035046902044712,"coordinate_pair(lat_x=1.3412897099140313, lon_x=103.73776486083258, lat_y=1.33315262, lon_y=103.7422865)",1.741,11.2,231 JURONG EAST STREET 21,JURONG EAST MRT STATION
353,353,1.3215987687663329,103.739603107817,48,A,1.33315262,103.7422865,149,1.3189059319050902,"coordinate_pair(lat_x=1.3215987687663329, lon_x=103.739603107817, lat_y=1.33315262, lon_y=103.7422865)",2.67,16.833333333333332,TEBAN PLACE,JURONG EAST MRT STATION
354,350,1.342990087073806,103.73519773007064,133,A,1.33315262,103.7422865,149,1.3481623243150325,"coordinate_pair(lat_x=1.342990087073806, lon_x=103.73519773007064, lat_y=1.33315262, lon_y=103.7422865)",2.248,15.0,TAS TELEPHONE EXCHANGE,JURONG EAST MRT STATION
355,355,1.3993617199290949,103.91813155822196,103,A,1.399509106,103.916575,48,0.1738041451852893,"coordinate_pair(lat_x=1.3993617199290949, lon_x=103.91813155822196, lat_y=1.399509106, lon_y=103.916575)",0.52,3.65,WATERWAY PRIMARY SCHOOL,KADALOOR LRT STATION
356,355,1.3974307557931205,103.91380149062728,153,A,1.399509106,103.916575,48,0.3853078625359077,"coordinate_pair(lat_x=1.3974307557931203, lon_x=103.91380149062728, lat_y=1.399509106, lon_y=103.916575)",0.739,4.7,RIVER ISLES,KADALOOR LRT STATION
357,356,1.40302773351769,103.91363269662236,133,A,1.399509106,103.916575,48,0.5099558837474031,"coordinate_pair(lat_x=1.40302773351769, lon_x=103.91363269662236, lat_y=1.399509106, lon_y=103.916575)",0.645,4.033333333333333,OASIS TERRACES,KADALOOR LRT STATION
358,357,1.394629448134859,103.91310356960057,64,A,1.399509106,103.916575,48,0.6658220589687346,"coordinate_pair(lat_x=1.3946294481348587, lon_x=103.91310356960057, lat_y=1.399509106, lon_y=103.916575)",1.403,9.116666666666667,PUNGGOL PLAZA,KADALOOR LRT STATION
359,358,1.3989381012242923,103.91017661708035,266,A,1.399509106,103.916575,48,0.7140839111954089,"coordinate_pair(lat_x=1.3989381012242923, lon_x=103.91017661708035, lat_y=1.399509106, lon_y=103.916575)",1.781,11.233333333333333,189 PUNGGOL CENTRAL,KADALOOR LRT STATION
360,360,1.3325223761110725,103.90661003204184,268,A,1.33496736,103.9084593,143,0.340842568106298,"coordinate_pair(lat_x=1.3325223761110725, lon_x=103.90661003204185, lat_y=1.33496736, lon_y=103.9084593)",0.547,3.3666666666666667,MULTI STOREY CAR PARK,KAKI BUKIT MRT STATION
361,361,1.331070363536183,103.9105270220288,136,A,1.33496736,103.9084593,143,0.4905163766275445,"coordinate_pair(lat_x=1.3310703635361827, lon_x=103.9105270220288, lat_y=1.33496736, lon_y=103.9084593)",0.615,4.016666666666667,EUNOS VISTA,KAKI BUKIT MRT STATION
362,360,1.328948266863334,103.90765872173344,141,A,1.33496736,103.9084593,143,0.6751836286844731,"coordinate_pair(lat_x=1.328948266863334, lon_x=103.90765872173343, lat_y=1.33496736, lon_y=103.9084593)",1.16,7.4,11 JALAN RIMAU,KAKI BUKIT MRT STATION
363,362,1.3337226968701588,103.91459957502391,15,A,1.33496736,103.9084593,143,0.6964719650251646,"coordinate_pair(lat_x=1.3337226968701588, lon_x=103.91459957502391, lat_y=1.33496736, lon_y=103.9084593)",1.002,6.883333333333334,EUNOS GROVE,KAKI BUKIT MRT STATION
364,363,1.3275510825784262,103.90183478438554,45,A,1.33496736,103.9084593,143,1.105602443049423,"coordinate_pair(lat_x=1.3275510825784262, lon_x=103.90183478438554, lat_y=1.33496736, lon_y=103.9084593)",1.738,10.5,MANJUSRI SECONDARY SCHOOL,KAKI BUKIT MRT STATION
365,365,1.313588946032592,103.87226653774702,119,A,1.31148891,103.8713865,121,0.2531782098928875,"coordinate_pair(lat_x=1.313588946032592, lon_x=103.87226653774702, lat_y=1.31148891, lon_y=103.8713865)",0.453,3.2666666666666666,KALLANG HEIGHTS,KALLANG MRT STATION
366,365,1.3103966885794467,103.8764983876758,189,A,1.31148891,103.8713865,121,0.5811003212565365,"coordinate_pair(lat_x=1.3103966885794467, lon_x=103.8764983876758, lat_y=1.31148891, lon_y=103.8713865)",0.844,5.316666666666666,38 LORONG 6 GEYLANG,KALLANG MRT STATION
367,366,1.3128822386089016,103.8785401488334,268,A,1.31148891,103.8713865,121,0.8101923613619295,"coordinate_pair(lat_x=1.3128822386089016, lon_x=103.8785401488334, lat_y=1.31148891, lon_y=103.8713865)",0.949,5.833333333333333,2 LORONG 15 GEYLANG,KALLANG MRT STATION
368,366,1.3171248251194296,103.87774943658016,9,A,1.31148891,103.8713865,121,0.9450208213057204,"coordinate_pair(lat_x=1.3171248251194296, lon_x=103.87774943658017, lat_y=1.31148891, lon_y=103.8713865)",3.299,21.5,PAN-I COMPLEX,KALLANG MRT STATION
369,367,1.305827281281948,103.8623129166334,98,A,1.31148891,103.8713865,121,1.1890113182426103,"coordinate_pair(lat_x=1.305827281281948, lon_x=103.86231291663341, lat_y=1.31148891, lon_y=103.8713865)",2.805,17.7,CRAWFORD LANE,KALLANG MRT STATION
370,370,1.3840486849738411,103.90046940649889,179,A,1.383959117,103.9022254,98,0.1954545176636502,"coordinate_pair(lat_x=1.3840486849738411, lon_x=103.90046940649889, lat_y=1.383959117, lon_y=103.9022254)",0.303,1.95,RIVERVALE COURT,KANGKAR LRT STATION
371,371,1.3871543749976811,103.90472237219862,14,A,1.383959117,103.9022254,98,0.4508662694387425,"coordinate_pair(lat_x=1.3871543749976811, lon_x=103.90472237219862, lat_y=1.383959117, lon_y=103.9022254)",0.507,3.35,RIVERVALE BANK,KANGKAR LRT STATION
372,372,1.3886487385831454,103.90167419669775,274,A,1.383959117,103.9022254,98,0.5250496548788727,"coordinate_pair(lat_x=1.3886487385831454, lon_x=103.90167419669775, lat_y=1.383959117, lon_y=103.9022254)",0.984,6.3,COMPASSVALE PLAINS,KANGKAR LRT STATION
373,373,1.3875054447710005,103.89694162515364,68,A,1.383959117,103.9022254,98,0.7074513622056843,"coordinate_pair(lat_x=1.3875054447710005, lon_x=103.89694162515364, lat_y=1.383959117, lon_y=103.9022254)",1.353,8.566666666666666,COMPASSVALE PLACE,KANGKAR LRT STATION
374,374,1.377460267150182,103.90200232420923,214,A,1.383959117,103.9022254,98,0.7230644792888602,"coordinate_pair(lat_x=1.3774602671501819, lon_x=103.90200232420923, lat_y=1.383959117, lon_y=103.9022254)",1.034,6.366666666666666,UPPER SERANGOON CRESCENT,KANGKAR LRT STATION
375,375,1.3771997075669322,103.748851402442,72,A,1.378603251,103.7490557,125,0.1577106117887559,"coordinate_pair(lat_x=1.3771997075669322, lon_x=103.74885140244201, lat_y=1.378603251, lon_y=103.7490557)",1.414,10.383333333333333,KEAT HONG MIRAGE,KEAT HONG LRT STATION
376,375,1.379015609398749,103.74629954953484,156,A,1.378603251,103.7490557,125,0.3097932669748326,"coordinate_pair(lat_x=1.379015609398749, lon_x=103.74629954953485, lat_y=1.378603251, lon_y=103.7490557)",1.474,9.733333333333333,248 CHOA CHU KANG AVENUE 2,KEAT HONG LRT STATION
